manifest_id,manifest_payload_sha256,rna_id,channel,density_percent,evidence_seed,item_count,sequence_length,crossing_status,minimum_loop_status,crossing_flag,minimum_loop_flag,minimum_pair_separation,validity_status,eligibility_status,reason
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,f8413f82db89ccd25ff863d62e2f9300be219b56887b9d3fd0c5978b51c4fe68,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,113,2,44,PASS,PASS,False,False,16,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,269d20378f1eb873770c6dff7491c86aaa7adc3ff0a0a1432820491234c6f33b,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,101,3,44,PASS,PASS,False,False,29,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,4892d1e1b6c619ba2b659f58f1626a179a6591230a5bc870c413967aa3b00995,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,103,3,44,PASS,PASS,False,False,29,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,870d4f22f1170c4a9f649536b976817792b5e7da263bb6ca3733574cd884f9ed,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,107,3,44,PASS,PASS,False,False,29,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,01e32867512a7236afff48e4a5ce104dd3d1e7225bd8f8fc78fbc1515713e638,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,109,3,44,PASS,PASS,False,False,29,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,fcabeb7f9411eefa01596e84d3eec0b489b5e4570be45f152bc6bf4fbbb17682,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,113,3,44,PASS,PASS,False,False,16,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,9b557a4e8033ce674287b48348fbb62018e40f784c88dfbe14142abbded8d9fa,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,101,9,44,PASS,PASS,False,False,6,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,3eab068e075898730867c9d9d8a457a9d0818d2dd492f99ab6b4765546d8970f,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,103,9,44,PASS,PASS,False,False,6,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,f47b38aa7561afee11ce06a624eb38075991c77a21d57959db863e93f7913388,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,107,9,44,PASS,PASS,False,False,6,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,303389d6a84471127cb3162c490e7aaf384e9d08de2c090c83ed01c6a5b018b2,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,109,9,44,PASS,PASS,False,False,6,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,cb96ab6c2ab32dd0124f70b7fa9f7c5c3b445ed9b8945c9d4ee917b821fd8441,8CQ1_43_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,113,9,44,PASS,PASS,False,False,10,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,2bda7d1e832eede2b3e39491db31c45941a4775608f6aaee64b2333588ec5385,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,f81ba1f08ed6444eca85cf7198a1a57264c243dd96033dd6f2c056307bc3765b,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,4ddaa8d644bfd2818fa5dca689477381c53ed7ea453b5fd6385a62ff1c4a0759,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,cc0fd80da0c52245528e0cad67de40775f7e7f5044e7f933eaa46b3969c36766,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,b6009c45d506a3d10bae5a53e390722b180301000c7f928a2d7762cc68be96af,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,5f23bccd4a2c9b80ea1e4a34b690566347200ee9e16f964dc64f069731406df8,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,f35e7866b4b2f5380eb5a87fee86da9c6d3b442af74bc01f68da12cde3d594ee,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,6e21d28ec683c6d6f710854e3f9b2622e7ed51654d396eca0b7f0aa6ab6ee19c,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,6ce02049f64c36e1b34d1536d9857458b2880555ba3034e12aa297e6d2660138,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,e6e01908e5bbac821ed5a72bc09b2745bf8d4316270332f8b7a803d76f2668dd,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,44951ef6cedf5a51a3d987253a4e776974245ecd253897862272ffc4295144fe,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,9f378410843fd57686491531b8fb0cf3c27669100f3b931a0a975bb777549499,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,572c7a4d806a9bfdc52d00cc8e687313fc2a1720fb01a4cb475f2018694d0c86,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,cd90a100c431574e48510d2a66d182e7cddb241c5aa0dad22e5630006a7b3fb6,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,36e465e44b80a562ddee5fc33fb6dbbc4d6083c1db8382c76ddffe4b75ddcee2,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,cf9ed73bbfdfe51dfa24995326e501fcc5d36600ada10db2f403a9afff07eed0,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,821c97a4728a3be2f6af2eb405da668dadadc7f81271755f6481e07f90730a2c,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,6013c947970d5c1c1018ac97547af7bbcac172718f7f329d6d7da4c7a40b279b,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,d3112ce0b4db52c2883f8688b3142fe3aa70caebb7ebff05b12b1c7c9e06bf1c,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,87af00d3554e5712b728cc3a11a91a65e27c58b43d3ed256c93cf6baaf55a7c5,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,1,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,493e117c8affad4040922fa7fb499e055c077ef817b1753ca073774dfcc26dbd,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,d310094f0c34bfd2359aeae9d18193bc242b6af47811aea5279463902baea23a,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,6a9806bd6364cc2de0dc801156093833b137aaca1bbfb4892c0a50d7e85a6493,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,79a7918b76abed6e5e7cb6adec1af10743d5ba9b1e9660c32ffc5e49e9f30c11,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,a0260965ee50b0f9afed10f6825cbeb82d0ad539f645b6aa4a9a4b52f1c854e8,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,f6853170dbf49fc940b43581dc01eeb00f0c9f9ff826026c03c917aea5fe0c8d,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,5,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,e2dd8d26f03eb15ef8aac901356c64085c043292cb5950516fea9a614f8b39f3,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,5,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,0d1c70e3eb3bbbd71ea0a1dd2146fc3063b06a131b3652fac9525b4daebf7808,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,5,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,0446e967df21ed3157b2541510fad41224d4f386f9ce255d017bb734be497c0e,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,5,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8CQ1_43_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,33ecd31185f91822a3ed8b5f68ccb0376aa62e59647cb2b9aca44d904a556aba,8CQ1_43_hp_nmr_A,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,5,44,NOT_APPLICABLE,NOT_APPLICABLE,False,False,,PASS,R2_ELIGIBLE,unpaired channel has no v1.0.2 capability blocker
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,d2264a9df0e7c040b96a121e3c0f820eda0452f00823ab6959dc9eec0b7e441d,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,101,0,71,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,a2807b14ad1f895bbcbc431e9a2bba03cc973a5e8d07350bf6dd1d36bb2ba02c,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,103,0,71,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,827255386bb93200a4e040340957dbd4c9faccf3a3d31258a8eec4c45b41fecc,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,107,0,71,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,900b4168a01a91110414f66502050ae9103c8bd2cf9db7c3a8c691b5ccadd622,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,109,0,71,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,7a4d1bb292c05c6e926f8d38b89a9d29c14589e2b978802d9e514afa46e863ab,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,0,113,0,71,PASS,PASS,False,False,,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,e72388614173d094ec6320cfc4ae8e84486669b78d5a57dbb4f6de0ed03b9106,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,101,1,71,PASS,PASS,False,False,30,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,7f877dccc93dab578a40b7ffce2c9ec28133e7a5e9008459aa478f604cbe1a5e,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,103,1,71,PASS,PASS,False,False,30,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,4fb9a312e61180dad966f3f285ae63679b613e2d637988d9037be8374af79455,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,107,1,71,PASS,PASS,False,False,42,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,ec415135b199948fd26265ba616696c3c7916e38f69ad2c8cedcf2db43117fb2,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,109,1,71,PASS,PASS,False,False,42,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,7bdb76e21b7225ad2c1598ff416d7b2841819067d410cc632d341e0fa4318ec4,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,1,113,1,71,PASS,PASS,False,False,26,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,71bf533f298d33c0792e0094e8c570ded7373c76ae4429978df8d333eac1ee6b,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,101,1,71,PASS,PASS,False,False,30,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,4090cd869ff30f2d4cc0131b46bc941dc38b4545d2b8d31f0a78e1367bb8bcf8,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,103,1,71,PASS,PASS,False,False,46,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,f0f28fed8d86bd5250afc4737aa2949b578569d96d37e087409354e8b3f7f081,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,107,1,71,PASS,PASS,False,False,42,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,38914a47c5bd20ab4d2b4cf3a0519d4f430b2b2704e760a3e19acd7ca7a999c8,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,109,1,71,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,4b9af3b6bfe3aead0e18c9dc744aebf649c9333b5f3993d27035914276d12a81,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,5,113,1,71,PASS,PASS,False,False,26,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,a34ce27cc28d050d299a750e9d41d00f68eba88b73a37ba6bcadd4bd1e1b6d0f,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,101,3,71,PASS,PASS,False,False,18,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,b8dec1f166ef18b679f8262642194609460cffa4ffe7f6a9b09d26d85d08e937,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,103,3,71,PASS,PASS,False,False,18,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,660473444a82eca4830ff610ef194764d420706daa878798a60fc1acf7d7f026,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,107,3,71,PASS,PASS,False,False,20,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,5258111efd975123dadb0d9c9e493bbab97d33f7dc2bd62c1de3653f8acbd2f1,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,109,3,71,PASS,PASS,False,False,24,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,baa02d548f8433db3bd3ed81d4838023eca79ad17cfcb871a7d09dbc8a705a7d,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,10,113,3,71,PASS,PASS,False,False,13,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,e38c610f8eccf852b056664818ac77f113ea02c2459aa44534f0389623e711bc,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,101,5,71,PASS,PASS,False,False,40,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,5f121dbd6a90806b2014ec5759f375146cdadd93ab48bfaefb33321150297f7a,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,103,5,71,PASS,PASS,False,False,11,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,a5cd32b06a4076610e9cec088ea9d72526cd74926ba0e391b8006676a2ba4b83,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,107,5,71,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,9b44ef339a163cc57f7497c5b92b365aa9204650da56d16a26be7c7546fc8e9e,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,109,5,71,PASS,PASS,False,False,28,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,9caa602b04f11ae5043ff4ae2e50acfbfaa6b8aeaf5a3ad14763dc5d7f7e2dc2,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,20,113,5,71,PASS,PASS,False,False,28,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
simulated_evidence_v1__8FCS_71_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,48cf1c04841f6cc870aef8a03f549a90dc0ffa524dc38cbfc01d47db260196aa,8FCS_71_hp_nmr_A,POSITIVE_PAIR_EVIDENCE,50,101,14,71,PASS,PASS,False,False,9,PASS,R2_ELIGIBLE,all delivered exact pairs are noncrossing and satisfy j-i>3
